4,4,4,5,4,5,7,4,9,7,0,9,1,1,9,0,9,1,9,1
4,7,4,3,1,5,6,3,4,4,0,1,0,1,0,3,2,9,3,2
7,4,6,2,8,6,2,8,5,7,0,0,1,0,9,1,9,9,9,9
4,5,9,9,0,5,3,8,9,0,0,0,0,0,2,9,2,9,0,0
6,3,0,4,4,5,5,9,5,8,0,1,0,2,9,0,0,3,9,2
6,9,5,5,3,5,4,5,9,4,0,1,9,9,2,0,9,2,2,3
5,5,0,7,4,4,6,0,1,9,1,0,0,2,2,2,0,9,9,0
8,2,4,9,5,5,5,5,5,5,2,0,0,3,3,9,9,9,9,0
5,8,4,6,8,4,3,5,4,9,1,0,1,9,0,0,9,1,0,0
7,3,4,3,7,4,5,1,4,6,0,9,1,0,0,0,0,0,0,2
6,8,7,7,7,8,7,7,7,7,0,0,0,0,0,0,0,0,0,0
7,7,8,6,8,7,8,6,7,8,0,0,0,0,0,0,0,0,0,0
8,8,7,8,7,7,7,8,7,8,0,1,3,0,6,4,1,2,5,0
7,8,6,8,8,7,7,7,8,7,0,4,4,4,2,2,0,7,0,0
7,8,8,8,7,8,7,7,7,6,0,3,1,3,7,3,2,9,1,0
7,7,7,7,7,7,7,7,8,8,0,3,3,5,6,1,1,1,0,0
7,8,7,8,7,7,7,7,7,7,0,6,6,3,1,8,6,6,1,0
7,8,8,6,8,7,7,7,7,8,0,8,1,9,3,7,1,9,0,0
7,7,7,7,7,8,7,7,6,7,0,0,0,0,0,0,0,0,0,0
7,8,7,8,8,8,7,8,7,7,0,0,0,0,0,0,0,0,0,0
