0,6,5,5,5,6,0,5,3,5,0,9,0,1,9,0,1,0,0,9
4,9,7,5,8,5,0,5,4,6,0,0,9,0,9,9,2,9,0,9
2,8,5,9,6,7,9,7,5,5,9,0,0,0,0,2,2,0,9,1
9,0,6,4,2,6,2,5,0,1,2,9,9,0,0,1,0,1,0,0
0,8,4,1,9,5,5,6,4,5,9,2,0,9,9,2,0,1,1,9
4,7,4,4,5,9,4,4,4,0,0,9,9,0,9,2,1,0,0,9
7,4,7,4,0,5,4,5,8,5,0,0,0,0,2,9,9,2,3,3
2,6,5,2,4,1,5,7,3,9,0,9,9,0,9,0,9,9,0,3
7,3,4,0,9,5,3,5,3,5,1,0,9,9,1,1,0,2,9,0
5,9,4,3,4,6,3,0,1,4,0,0,9,0,0,0,2,9,1,0
8,7,7,7,7,7,8,7,7,8,0,0,0,0,0,0,0,0,0,0
7,7,7,7,7,8,8,8,7,7,0,0,0,0,0,0,0,0,0,0
7,8,8,7,7,7,8,7,7,6,0,4,1,1,2,2,3,0,1,0
7,8,7,7,8,7,7,7,7,8,1,2,0,4,6,5,2,2,5,0
7,8,7,8,8,7,8,8,7,8,1,1,2,1,4,1,0,4,2,0
7,7,8,7,8,8,6,8,7,7,7,4,6,0,0,8,7,3,2,0
8,7,8,7,8,8,8,8,7,7,7,1,1,1,1,0,2,0,2,0
7,7,7,8,7,7,8,7,7,8,0,2,1,1,2,6,2,6,3,0
8,7,6,7,8,7,8,8,8,7,0,0,0,0,0,0,0,0,0,0
8,7,8,6,7,8,8,7,7,7,0,0,0,0,0,0,0,0,0,0
