0,3,7,5,0,3,0,8,3,5,2,2,9,0,0,9,9,1,1,0
4,5,0,0,4,6,5,7,4,4,2,9,1,9,2,0,0,2,9,3
5,4,5,6,4,7,9,5,9,5,9,9,0,1,0,2,9,0,2,1
9,6,9,4,4,7,6,0,0,1,9,0,0,0,9,0,2,1,0,2
0,7,6,1,5,0,3,4,8,5,9,2,9,9,0,0,2,0,0,9
4,7,4,2,6,9,5,3,9,3,9,2,2,0,1,2,0,0,0,1
0,4,0,3,4,5,5,7,4,0,9,0,1,0,0,1,3,2,9,3
5,6,5,0,0,1,5,8,9,1,1,0,9,9,1,9,0,2,2,3
5,5,3,8,0,9,5,6,4,4,0,9,2,0,9,2,9,0,9,0
0,4,2,7,1,9,1,4,6,4,2,1,0,1,9,0,2,9,0,9
7,8,6,6,7,8,7,7,8,8,0,0,0,0,0,0,0,0,0,0
7,8,7,7,7,7,8,8,7,7,0,0,0,0,0,0,0,0,0,0
7,8,7,8,7,7,8,8,6,8,0,0,1,2,4,2,0,0,1,0
7,6,7,7,8,7,7,7,7,8,7,6,0,2,1,2,6,2,5,0
8,8,7,7,7,8,8,6,7,7,7,1,0,0,4,1,0,2,0,0
6,7,8,7,7,7,6,8,8,7,7,4,5,1,0,4,7,5,2,0
8,8,7,7,6,8,8,8,8,7,7,1,1,1,1,0,4,6,6,0
7,7,7,7,6,8,8,6,7,6,0,2,4,9,3,1,2,0,3,0
8,7,7,7,7,8,8,7,8,8,0,0,0,0,0,0,0,0,0,0
7,7,8,6,8,8,7,8,7,8,0,0,0,0,0,0,0,0,0,0
