4,6,4,4,6,5,2,9,7,0,0,0,9,9,9,0,0,9,9,9
9,6,5,6,4,5,5,7,4,5,0,2,0,9,2,0,0,1,3,2
9,0,4,4,1,4,9,3,7,5,3,9,1,9,9,9,9,9,0,0
5,4,9,0,4,5,4,5,5,5,9,9,9,1,0,9,0,1,2,9
5,6,3,0,5,6,6,7,9,7,9,9,0,9,0,1,0,2,2,3
4,5,3,5,3,1,6,3,5,2,1,0,1,0,9,1,2,2,0,2
5,4,4,1,0,4,5,9,4,0,9,1,9,0,0,1,9,0,2,0
4,9,5,5,6,5,5,8,0,4,0,0,0,0,0,0,0,9,1,9
7,4,4,1,5,1,1,5,1,0,9,0,9,9,0,0,0,0,0,0
5,6,4,4,9,3,6,6,6,5,2,0,1,1,1,0,9,0,0,9
6,6,8,7,6,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0
6,8,7,7,5,6,7,5,7,5,0,0,0,0,0,0,0,0,0,0
6,5,6,6,4,6,8,8,7,3,0,0,4,3,0,4,5,3,0,0
5,6,5,5,8,7,7,7,7,4,0,2,4,0,3,1,1,4,4,0
6,3,7,8,7,6,7,6,5,7,0,3,1,7,5,2,2,0,2,0
7,7,8,7,3,6,7,6,7,7,0,2,7,9,5,1,1,5,1,0
5,5,6,5,7,7,8,7,6,6,0,1,4,2,2,2,1,2,2,0
7,6,8,4,7,6,6,8,5,7,0,0,2,7,1,0,6,2,3,0
7,7,6,6,8,7,5,7,6,6,0,0,0,0,0,0,0,0,0,0
8,5,6,7,6,8,5,7,6,6,0,0,0,0,0,0,0,0,0,0
