4,5,4,4,6,5,5,9,0,4,1,0,0,0,1,0,1,1,9,9
9,8,4,6,4,9,3,4,4,0,2,0,1,9,1,9,9,0,2,9
5,8,4,0,5,4,2,3,3,6,3,2,0,9,0,0,1,2,2,0
7,9,5,6,5,6,9,3,8,4,9,0,0,0,1,2,1,0,9,9
4,5,1,9,6,7,0,5,5,7,0,0,9,0,2,2,0,0,0,0
3,5,6,3,6,5,6,5,5,5,9,0,0,2,2,0,0,0,9,9
4,3,2,3,4,5,0,0,1,3,2,2,9,0,2,1,0,9,1,0
2,5,0,0,5,8,6,5,6,9,0,0,0,1,9,2,9,9,2,0
6,5,2,5,4,3,4,6,6,6,0,2,9,0,9,2,3,1,9,9
5,1,7,5,9,4,4,5,2,9,0,2,1,9,1,9,1,1,0,9
7,7,8,7,8,7,7,8,8,7,0,0,0,0,0,0,0,0,0,0
8,7,8,8,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0
7,7,7,8,7,7,8,7,7,8,0,4,3,1,0,2,3,5,1,0
8,7,7,7,7,7,7,8,7,7,0,2,0,3,1,2,1,2,3,0
7,7,7,8,7,7,8,7,8,7,0,4,4,3,1,8,2,3,1,0
7,7,8,7,8,7,7,8,8,7,0,2,4,5,1,7,2,4,2,0
7,8,8,7,8,7,7,7,7,8,0,3,4,5,3,2,0,1,4,0
8,7,7,8,7,7,7,7,8,7,0,2,6,7,3,8,5,1,6,0
7,7,8,7,7,7,8,7,7,8,0,0,0,0,0,0,0,0,0,0
7,8,8,8,7,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0
