2,0,0,9,9,6,4,4,7,3,0,1,0,1,9,0,0,0,1,9
0,4,0,1,5,2,4,4,0,5,2,1,1,1,9,2,9,1,2,9
6,6,4,2,7,4,3,4,6,0,0,1,0,0,2,1,3,9,0,9
7,5,4,4,5,3,7,4,4,9,1,2,9,0,9,0,1,0,9,2
9,6,4,7,5,5,5,8,5,9,2,9,9,2,9,9,1,0,2,3
7,8,5,6,1,6,9,9,4,4,9,0,9,0,2,9,0,9,2,3
7,2,5,1,6,1,3,9,9,4,9,9,1,9,9,0,0,1,9,0
4,9,3,3,4,8,8,4,5,7,9,2,1,0,1,0,0,1,0,2
4,5,9,9,6,4,5,7,5,5,9,0,1,0,0,1,0,9,2,0
9,5,4,9,6,3,5,4,5,6,2,0,0,0,0,0,1,0,1,9
3,1,6,5,4,6,7,5,7,6,0,0,0,0,0,0,0,0,0,0
6,5,5,3,6,7,6,4,3,5,0,0,0,0,0,0,0,0,0,0
2,6,6,7,7,8,6,6,5,4,0,0,2,3,1,5,7,1,7,0
4,7,3,7,7,4,7,4,7,4,0,3,0,8,7,0,5,6,1,0
8,6,7,4,6,7,4,7,5,6,6,4,2,3,0,7,7,7,1,0
3,2,7,4,2,7,6,5,1,7,6,6,2,0,0,1,2,8,1,0
6,4,5,5,7,6,5,3,6,6,1,4,0,0,6,1,3,0,1,0
4,4,6,3,6,6,7,3,4,3,5,9,5,3,3,1,1,3,0,0
5,3,6,8,5,6,7,6,3,6,0,0,1,0,0,0,0,0,0,0
7,6,4,7,5,4,7,7,5,5,0,0,0,0,0,0,0,0,0,0
