2,4,5,9,5,7,2,9,5,0,0,0,0,9,0,1,9,9,9,0
4,5,5,5,9,3,8,4,7,4,9,0,9,0,1,0,1,0,2,2
5,0,8,5,2,5,4,7,6,8,9,9,0,1,0,2,1,2,3,9
4,3,2,5,5,5,4,5,9,4,0,0,3,1,3,1,0,9,2,2
4,5,9,3,9,5,1,4,5,4,9,1,2,9,1,0,9,2,9,2
9,4,9,5,5,3,7,5,3,0,2,2,2,9,9,1,1,0,9,0
0,5,7,4,1,4,6,7,4,9,9,0,9,0,9,2,0,9,1,0
3,5,4,3,5,6,4,6,5,1,2,9,1,0,9,9,2,9,0,9
9,7,3,4,2,4,5,1,5,5,0,2,1,1,9,9,1,9,9,0
6,5,4,1,5,0,8,4,2,4,9,0,9,0,1,0,1,0,9,2
7,7,7,7,7,7,7,8,7,7,0,0,0,0,0,0,0,0,0,0
8,8,8,7,7,7,7,8,7,8,0,0,0,0,0,0,0,0,0,0
8,6,8,8,8,7,7,7,7,8,0,0,6,1,3,1,5,3,1,0
7,7,8,8,8,7,7,7,7,8,0,6,1,9,1,0,1,7,0,0
8,7,8,8,7,8,8,8,7,7,0,1,2,8,6,4,0,8,5,0
7,7,7,8,8,8,8,8,8,6,0,0,2,8,3,0,5,4,0,0
7,7,7,8,7,7,8,7,7,7,0,8,0,2,6,3,1,3,5,0
8,7,7,8,8,7,8,8,6,8,0,6,4,2,1,2,5,1,0,0
8,7,7,7,7,7,8,8,7,7,0,0,0,0,0,0,0,0,0,0
7,7,8,7,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0
