9,7,4,5,6,1,6,3,6,5,0,0,0,1,9,0,0,1,2,2
3,8,1,7,5,0,4,2,9,3,9,0,0,9,0,0,1,1,2,3
0,5,5,9,2,4,0,4,9,3,3,0,1,3,9,9,0,3,2,9
0,6,4,1,6,4,9,5,3,3,9,9,0,9,2,0,0,2,2,9
3,9,5,9,8,4,5,0,9,4,9,0,9,2,0,9,0,2,9,3
7,4,8,0,4,2,4,5,8,4,1,0,0,9,9,9,0,9,0,2
4,6,5,6,5,5,9,9,0,4,0,0,0,2,9,2,9,0,2,9
5,0,0,5,0,4,4,6,6,6,0,1,3,9,2,9,1,2,0,0
3,5,9,4,5,4,9,9,8,5,0,9,2,2,9,9,0,2,9,9
1,9,7,7,8,4,4,3,7,5,1,9,9,1,1,0,0,0,9,9
7,8,7,8,8,7,8,7,7,7,0,0,0,0,0,0,0,0,0,0
7,8,7,8,7,8,8,7,8,7,0,0,0,0,0,0,0,0,0,0
7,8,8,8,8,8,8,8,8,8,0,1,7,2,0,8,4,1,1,0
7,7,8,7,7,8,8,8,7,8,0,7,3,9,4,1,0,9,0,0
8,8,7,8,7,8,7,8,7,8,0,4,0,8,8,6,1,2,3,0
7,8,8,7,8,7,8,7,8,7,0,2,6,9,5,1,4,7,4,0
7,7,8,8,8,8,8,7,8,8,0,1,2,0,6,4,2,3,6,0
7,8,8,8,7,8,8,8,7,7,0,7,6,4,4,3,2,0,8,0
8,8,7,8,8,7,8,8,7,7,0,0,0,0,0,0,0,0,0,0
8,8,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0
