4,7,4,4,4,0,6,3,9,5,0,0,0,1,1,9,0,0,0,2
3,5,7,7,1,0,6,4,5,3,3,9,9,2,0,0,1,0,0,2
3,0,4,6,2,4,4,5,0,4,3,9,2,3,2,9,9,9,0,9
0,0,4,1,4,4,5,5,3,4,0,9,9,2,0,0,2,2,2,2
3,3,5,4,8,4,5,4,0,5,2,0,9,2,0,1,0,0,0,3
0,4,6,3,2,5,4,2,5,4,9,0,9,2,1,0,0,9,0,2
4,5,3,4,5,5,6,0,9,4,0,2,0,9,9,2,0,9,2,3
5,7,0,7,0,4,4,6,6,6,3,9,3,1,2,2,0,9,0,9
3,6,9,3,5,5,9,5,8,6,9,9,2,2,1,9,0,2,2,9
5,9,7,5,8,4,2,0,9,1,9,0,9,1,0,0,0,1,2,9
7,7,8,8,8,7,8,7,8,8,0,0,0,0,0,0,0,0,0,0
8,8,8,8,7,8,8,7,8,7,0,0,0,0,0,0,0,0,0,0
8,7,8,8,8,8,8,8,7,8,0,5,5,5,0,8,4,1,1,0
7,7,8,7,7,8,8,7,7,7,0,7,1,5,4,0,0,0,1,0
7,8,7,8,7,8,7,7,7,8,0,2,0,8,8,6,3,2,3,0
7,8,7,7,8,8,8,7,8,7,0,3,0,9,5,1,0,7,4,0
7,8,7,7,8,7,8,7,8,8,0,3,2,2,6,4,2,3,6,0
8,8,8,8,7,7,8,8,7,7,0,1,6,4,4,7,2,1,8,0
8,7,7,7,7,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0
7,8,8,7,8,7,7,7,7,8,0,0,0,0,0,0,0,0,0,0
