9,5,5,0,0,7,5,5,5,4,0,1,0,0,2,9,1,9,9,1
6,6,6,7,5,5,2,0,6,5,0,0,9,0,2,9,9,9,2,0
4,4,7,6,7,4,1,6,4,4,2,9,9,0,9,2,0,9,2,0
6,9,3,0,2,7,3,5,4,7,0,1,9,0,1,3,0,1,9,9
4,6,5,5,0,9,4,0,3,5,9,9,9,2,1,2,2,9,3,9
5,1,4,6,5,4,3,5,8,5,9,9,9,0,2,2,0,1,2,2
0,7,6,4,7,5,5,9,2,6,2,9,0,2,9,0,2,0,9,9
7,4,0,8,4,9,1,4,5,0,2,0,0,9,9,2,1,0,0,9
7,0,6,5,4,4,0,5,0,0,0,2,9,0,9,1,0,0,0,0
1,5,8,6,0,8,8,7,5,4,9,9,9,2,9,0,0,0,0,0
8,6,8,8,7,8,7,7,7,7,0,0,0,0,0,0,0,0,0,0
7,7,8,7,7,8,7,7,7,7,0,0,0,0,0,0,0,0,0,0
8,8,8,8,8,8,7,8,7,8,7,1,2,2,7,4,1,1,1,0
7,8,8,8,8,7,7,7,7,7,7,1,0,3,4,5,0,2,1,1
7,8,7,8,7,8,8,8,8,7,7,3,2,1,1,2,1,4,1,7
7,8,7,7,8,8,8,8,6,8,3,5,4,8,3,6,6,0,0,7
7,8,7,6,7,7,7,7,8,8,5,3,3,5,3,0,1,3,1,7
7,7,8,8,8,8,8,7,8,7,0,1,1,3,3,2,1,0,3,7
8,7,8,7,7,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0
7,7,7,8,8,8,8,8,7,8,0,0,0,0,0,0,0,0,0,0
