3,5,3,0,5,5,2,0,0,5,2,1,1,9,9,2,1,9,9,2
7,3,9,0,5,4,0,5,3,5,9,0,0,0,1,1,1,9,9,9
7,0,9,7,0,4,7,3,1,9,9,0,1,1,9,0,9,1,0,2
9,9,4,7,5,2,2,4,3,9,2,1,9,2,2,9,0,9,0,9
5,2,9,3,7,4,0,4,5,4,0,0,0,9,0,1,0,0,1,2
9,0,3,5,4,2,4,4,0,9,0,0,1,9,1,9,9,9,1,2
2,4,7,5,5,7,9,9,0,9,1,0,2,9,1,0,9,2,0,2
5,0,9,0,1,4,5,5,5,5,0,0,9,9,0,9,0,1,2,2
5,8,5,5,9,8,0,5,4,5,0,0,0,9,9,9,9,9,0,9
9,9,5,8,1,4,4,3,6,6,2,0,0,0,9,1,0,0,1,9
8,7,6,7,7,7,7,7,6,7,0,0,0,0,0,0,0,0,0,0
8,8,7,7,8,7,8,6,7,8,0,0,0,0,0,0,0,0,0,0
8,7,8,6,8,7,8,8,7,6,0,0,1,0,5,3,2,4,1,0
7,6,5,6,7,6,7,8,7,8,0,0,3,6,6,4,3,4,1,0
8,8,7,5,8,6,8,6,6,8,0,1,1,7,1,0,2,5,6,0
7,6,8,7,8,7,8,8,7,5,0,5,3,2,4,2,7,2,3,0
7,7,8,6,8,7,7,7,7,8,7,3,4,9,6,1,3,0,4,0
4,7,7,7,5,6,8,7,8,7,0,0,4,7,3,6,0,1,4,0
8,7,8,6,7,8,6,7,8,7,0,0,0,0,0,0,0,0,0,0
7,5,8,5,7,6,8,7,7,8,0,0,0,0,0,0,0,0,0,0
