4,0,4,4,6,5,1,5,7,7,9,0,9,1,2,1,1,1,0,0
5,3,0,4,7,4,5,3,6,6,3,0,0,2,1,1,1,0,3,2
1,6,0,4,2,9,8,5,7,5,0,2,9,2,9,3,9,1,0,9
4,6,9,7,4,4,9,4,0,7,0,1,9,0,9,9,9,0,0,9
5,4,9,5,4,5,3,4,9,1,0,2,0,9,0,9,0,1,9,2
2,4,6,5,3,8,4,0,9,9,2,9,0,0,9,1,1,2,9,0
2,5,7,1,4,3,4,5,5,3,1,0,9,0,9,0,0,2,0,0
9,4,0,4,7,0,0,4,3,0,0,9,1,9,0,0,0,9,9,2
4,9,5,9,3,9,4,3,4,4,2,0,2,9,1,0,1,9,1,2
9,4,6,5,6,5,6,2,3,9,1,1,9,9,9,1,0,1,9,9
7,7,6,6,6,8,7,7,7,8,0,0,0,0,0,0,0,0,0,0
7,8,8,7,8,8,7,7,8,7,0,0,0,0,0,0,0,0,0,0
8,6,7,7,6,7,7,8,8,8,0,0,0,1,4,6,1,2,8,0
8,7,7,8,8,7,7,8,6,6,0,4,3,8,1,5,2,0,6,0
8,6,7,8,7,7,7,6,7,6,0,1,4,1,1,6,2,0,0,0
7,7,7,8,8,7,7,7,8,6,0,4,1,8,1,7,8,0,2,0
8,8,6,8,7,7,8,8,7,6,0,0,0,2,1,1,3,1,1,0
7,7,8,7,7,7,7,7,7,8,0,6,0,2,4,3,4,3,4,0
7,7,7,8,7,7,8,8,8,8,0,0,0,0,0,0,0,0,0,0
7,7,6,6,7,6,7,7,7,7,0,0,0,0,0,0,0,0,0,0
