2,5,5,8,5,4,5,4,9,6,9,0,9,9,9,0,2,0,1,1
3,5,4,3,6,4,5,9,6,4,9,1,0,9,2,0,1,9,9,3
4,4,5,7,3,0,6,9,0,4,2,0,0,9,2,9,0,0,0,2
4,6,5,6,5,0,3,5,1,2,9,0,9,0,9,0,1,0,0,9
6,9,6,9,4,4,7,4,3,4,2,0,9,1,0,0,9,9,0,9
7,4,5,4,5,0,5,3,2,2,1,9,9,2,9,9,9,1,0,9
1,4,7,4,0,0,9,5,4,0,2,0,0,9,9,9,0,0,2,2
6,5,4,9,3,3,6,3,8,4,3,9,9,9,0,9,0,1,1,3
3,3,5,9,6,7,3,6,4,3,9,3,0,1,0,1,0,9,0,0
4,7,5,6,0,5,3,9,0,4,3,9,2,1,0,0,0,9,2,0
7,7,6,6,6,1,4,2,3,5,7,7,0,0,0,0,0,0,1,1
6,6,5,2,4,7,7,6,9,7,3,0,0,0,0,0,0,1,1,1
8,3,5,7,5,0,5,7,3,3,3,3,6,0,5,2,4,2,7,0
2,3,6,0,6,1,6,3,3,2,3,9,2,5,4,7,0,1,1,0
6,2,5,5,1,5,3,3,3,6,9,9,1,2,1,3,1,1,0,0
7,6,3,6,4,4,6,7,3,8,0,5,0,0,4,0,4,1,0,3
5,7,3,5,5,6,7,7,5,3,0,6,6,3,1,0,7,7,1,3
4,6,7,6,8,5,5,5,3,7,0,9,1,0,3,6,6,3,5,3
8,3,7,5,7,6,8,7,4,5,0,0,0,0,0,0,0,0,1,0
7,8,4,2,6,6,3,6,7,6,0,0,0,0,0,0,1,0,0,0
