8,4,5,7,6,0,3,3,5,6,2,1,9,9,0,0,1,0,9,0
3,3,9,5,4,4,4,9,4,4,9,9,0,1,1,1,0,9,1,3
5,4,7,5,9,5,5,3,0,8,9,0,9,2,2,0,2,0,1,0
5,9,7,5,0,5,4,8,6,4,0,0,9,9,9,2,2,1,1,9
8,5,4,4,0,5,7,7,3,4,2,2,9,9,2,9,0,0,0,0
6,4,4,3,0,3,5,8,7,6,0,9,9,1,0,0,9,9,1,9
3,5,6,3,0,7,5,5,4,6,2,9,9,1,9,0,9,0,9,9
5,5,3,5,4,0,4,6,6,6,9,9,2,0,2,9,9,1,0,9
4,3,3,5,0,5,5,3,4,3,3,2,9,2,2,9,3,1,1,9
3,9,5,5,3,0,3,3,5,5,2,9,9,1,9,9,9,2,1,0
8,7,7,8,8,7,8,7,7,7,0,0,0,0,0,0,0,0,0,0
8,8,7,7,7,7,7,8,7,7,0,0,0,0,0,0,0,0,0,0
8,8,7,7,7,7,7,8,7,8,8,4,1,4,3,2,7,1,0,0
7,7,8,8,8,8,8,7,7,8,8,4,4,1,1,6,3,0,2,0
7,7,8,8,7,8,7,7,7,8,8,3,3,2,6,5,4,7,0,0
8,7,8,7,7,7,8,7,8,7,7,2,4,4,8,0,2,0,0,0
8,8,8,7,8,8,7,8,7,8,7,8,4,0,5,0,0,2,0,0
8,7,8,8,7,7,8,8,7,7,7,7,1,4,0,1,3,6,3,0
7,7,8,8,8,7,8,8,8,8,0,0,0,0,0,0,0,0,0,0
7,7,7,8,8,7,7,7,7,8,0,0,0,0,0,0,0,0,0,0
