4,3,5,0,0,5,3,5,8,0,1,0,0,1,2,9,9,0,9,9
3,3,6,7,5,2,9,0,8,0,2,0,9,1,9,1,9,0,2,3
0,4,8,9,9,4,3,5,5,5,2,9,0,9,0,0,2,0,9,3
6,8,5,2,2,7,3,5,4,5,9,9,9,1,0,1,0,0,2,2
5,0,4,6,5,9,2,5,9,4,2,1,1,0,0,1,0,0,0,9
4,6,1,6,4,5,3,4,1,9,9,0,0,0,9,2,0,0,9,2
0,3,6,8,5,6,5,8,7,5,0,1,0,0,2,0,2,9,2,0
6,9,0,6,5,4,9,5,0,3,2,2,2,9,0,2,0,2,9,0
5,9,6,3,0,4,0,1,0,2,9,2,3,9,9,2,0,1,2,9
1,5,7,5,0,5,4,5,9,0,0,1,0,1,0,0,1,9,9,2
7,6,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0
7,7,7,7,8,7,7,8,7,7,0,0,0,0,0,0,0,0,0,0
8,8,7,7,8,8,7,7,8,7,7,2,2,2,7,4,0,5,1,0
8,7,8,8,8,8,8,7,8,8,7,1,0,2,4,3,0,8,1,1
7,8,7,8,8,7,8,8,8,7,7,2,1,0,3,2,0,2,4,1
7,8,7,7,7,8,8,8,7,8,3,7,3,1,0,6,0,1,5,1
8,8,7,7,7,8,7,7,8,8,8,3,3,3,4,0,5,3,1,7
7,7,7,8,7,8,7,8,7,8,0,0,2,6,0,2,0,5,2,0
7,8,8,7,7,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0
8,7,8,7,8,8,8,7,8,8,0,0,0,0,0,0,0,0,0,0
