7,6,5,9,5,4,9,9,7,7,0,0,0,9,9,1,0,0,0,9
7,4,2,4,0,1,6,9,2,9,0,0,0,2,9,1,0,9,2,9
4,9,0,9,4,5,9,0,5,4,0,9,0,1,9,1,9,9,9,1
5,9,4,6,7,4,6,5,0,5,2,9,0,0,0,0,2,3,2,0
4,8,4,6,0,4,9,4,4,9,3,9,0,0,1,1,9,9,9,0
0,0,3,1,5,8,5,9,9,7,2,0,1,9,0,0,9,9,9,9
7,5,5,3,7,5,5,9,9,5,2,9,1,0,1,0,1,9,9,9
5,9,4,1,9,6,5,2,4,4,9,0,2,2,9,2,2,2,1,3
3,5,0,4,3,9,6,5,9,6,9,0,9,9,9,0,2,1,0,0
5,5,5,9,4,9,4,9,0,4,9,1,9,9,9,0,1,9,0,0
8,7,8,8,7,8,7,8,7,8,0,0,0,0,0,0,0,0,0,0
7,7,7,8,7,8,8,7,7,8,0,0,0,0,0,0,0,0,0,0
8,7,7,8,7,8,8,8,7,8,0,8,0,0,5,2,2,7,2,0
8,7,7,8,7,8,8,8,8,7,0,7,0,0,3,4,3,6,2,0
8,7,7,8,7,8,8,8,8,7,0,2,5,6,2,0,2,9,4,0
7,8,8,8,8,8,8,8,8,8,7,3,5,3,5,1,4,3,2,0
8,8,8,8,8,8,8,7,8,7,7,1,1,6,1,8,0,2,6,0
8,8,7,8,8,8,8,7,7,7,7,3,1,3,3,0,1,0,0,0
7,8,7,7,7,8,7,7,7,7,0,0,0,0,0,0,0,0,0,0
8,8,7,8,7,8,7,8,8,7,0,0,0,0,0,0,0,0,0,0
