8,4,5,7,6,0,3,3,6,4,2,9,9,0,0,9,1,0,0,2
3,5,9,5,4,4,4,9,4,4,2,0,0,1,9,1,0,0,1,3
4,4,7,5,9,5,5,3,0,8,9,0,9,2,0,0,2,0,1,0
5,9,3,5,0,5,4,4,6,6,0,2,0,9,0,9,2,1,1,9
8,5,3,0,0,5,7,7,3,4,9,9,9,9,2,9,0,0,0,0
6,0,4,0,0,3,5,7,7,4,0,9,9,9,1,0,0,9,1,9
5,5,6,3,0,7,2,5,4,6,2,0,9,9,9,0,9,0,0,9
9,5,5,5,4,0,9,6,6,6,9,3,2,0,2,9,9,1,0,9
4,2,0,5,0,4,5,3,6,3,3,2,2,2,2,2,9,9,1,9
5,6,5,5,3,0,3,3,1,5,9,0,9,1,9,9,9,2,1,0
8,7,7,8,8,8,8,7,8,7,0,0,0,0,0,0,0,0,0,0
8,8,7,7,7,7,8,7,7,7,0,0,0,0,0,0,0,0,0,0
8,8,7,8,7,8,7,8,7,8,8,4,1,4,3,2,7,1,0,0
7,7,8,8,8,8,7,7,8,8,8,2,4,3,6,7,3,4,2,0
7,7,8,8,8,8,7,7,7,8,8,3,3,2,6,5,4,7,0,0
8,7,8,7,8,7,8,7,8,7,7,4,4,4,8,0,2,9,6,0
8,8,8,7,8,8,7,8,7,8,7,1,6,0,3,0,0,2,0,0
8,7,7,8,8,7,7,8,7,8,7,5,1,4,0,1,3,1,0,0
7,8,8,8,8,7,8,8,7,8,0,0,0,0,0,0,0,0,0,0
7,7,7,7,8,7,7,7,8,8,0,0,0,0,0,0,0,0,0,0
